address,num_transactions,%total_transactions
0x853bcc31138392dfad817dda3cbea82b198cd5f2,1,0.01
0xa4f14040ab8e25bb62f7d746bb2c34109232371f,1,0.01
0xe261f37c5dbaa505e0a4c526f81dfa91fcd83d6a,1,0.01
0xf979babe7ce51e8c9098ba99a94bf941adc982ee,1,0.01
0x717b5dcd3ae07ec8df8456e2ff6e08cdf62b549e,1,0.01
0x7e2e4652085e03ab8aafa697e75178f225a0fdef,1,0.01
0x7728d7a89078a5c4d90a047e08ccd8293f1e5d27,1,0.01
0x1b9fecde11f3d45e0b06ee8c09a9f24132af3682,1,0.01
0x73c0e52d54b4ff57dedcfdc8003e3c2f734486df,1,0.01
0x096234723ed2ba030a26814b46397e684278aff3,1,0.01
0xc5da215997d4439b5d120e8926dce0b3de73e624,1,0.01
0x5e97a3431c159f9f9347f57694302ad033343dba,1,0.01
0x9ba2e103b7e7b2d53195a39cb5dd539784911e0f,1,0.01
0x9c1011bf80af3c6cdd363dcc3727b51533bba033,1,0.01
0xfeb3478f5eada2f300edb947b29b09d4cd4f3777,1,0.01
0x28c9c9a491820d9c3cba12270886db4614161da1,1,0.01
0xc786c3273749fd80384acd6792361606eb1e4082,1,0.01
0xa5f251059d852046669dcdb6475ba44758b3c8b4,1,0.01
0x8f08f28422d782ede8f3b653da37cf73a7f0cae2,1,0.01
0x41f5d3b6b84811997dbf13c1c4fcc85be7b0253c,1,0.01
0xbe0e583856ae5a88752421c2beabc1fd18f64e38,1,0.01
0x9208785ee3c5e887094986cec5acf11bf44c60a3,1,0.01
0x824a9f4eca7722444bd87041159a3377342206f9,1,0.01
0xf4aade4940b6d114ab38ab45043d4533d0cf1c0d,1,0.01
0xa860f40dbe1e99cd3c52a453a089e7c989b9499c,1,0.01
0xc588c5f93992503840833b9e606213cee1ba2377,1,0.01
0xeb660b46691f569a419a7a5ccccabc8f845cd1fb,1,0.01
0xd0acc01b227662328c6f8b4f78bd4e737937d6f7,1,0.01
0xcc25bd0e0d22c40fe64f16777c0a6e89dde60514,1,0.01
0x40b6a6321c52ad83631259a651283e4eaf942023,1,0.01
0x28156e1536584a430910a7573d65908f89e83520,1,0.01
0x5e7fe4e6014a4ee10a8e7e6739ab880cf7acbf35,1,0.01
0xaff33b887ae8a2ab0079d88efc7a36eb61632716,1,0.01
0xd1401e768739a053f9ca93c17e44e836391352bd,1,0.01
0x0f5e45395b89765db7a9086aba484e60b951afde,1,0.01
0x195a4076b4734a56d2ba31db481ccf683d48cbe7,1,0.01
0x273bb2a04f01c96424c20687f0bd45b0cf5c9abf,1,0.01
0x898f70facac54eda28b959858b7857ee94b64ecf,1,0.01
0x55838deb3b5eb834138470ad999213d7c47e5369,1,0.01
0x422139971424931315ff723df8ae68f237a59463,1,0.01
0x07a05bed0401050035bf097aa5a432c75b43ffe5,1,0.01
0xdd267ee0d7c332328a180d1164f032eec49f68e8,1,0.01
0xf763f7b2b202bf43904624fbd709fe824a005e5a,1,0.01
0xedf60b02ab2ab5e93b756097732c811df6258afc,1,0.01
0x0585f0ae8ec9c88671acee1977cf92af150a8466,1,0.01
0xd2807fc7ed8d77443cd46552f22f8d0411470f59,1,0.01
0xcb9cadd85c510ff5a4fb2d2bb6fb4b74ff3aee34,1,0.01
0x8e91bdf7b2a507d116c0045d4272d84bdefc8607,1,0.01
0x63ff978734146a4aa2330c36365280094cbe9079,1,0.01
0x258373d54427470c1dde09b0153bde0b161767d6,1,0.01
0x1da71c7aa954ae15060ebb944c7c5e4673c90f1d,1,0.01
0xbb083cf56ea52aa8380d0a3d642986f7e40eb9d0,1,0.01
0x65539cddb51f68ecc242973ad6ff0f9dc9e0983e,1,0.01
0xeb6b51d158a5fdf67ba74d66dfe44b396e4e227d,1,0.01
0x75e4dd3da0aa1507d2b1d73cf228dcaedc5a4845,1,0.01
0xb208f5257f1e12b6e08b8fe0f969e449589c69f1,1,0.01
0xd489744e922506b2b6f87c92ad9c6f528487e2f3,1,0.01
0x3f7375eab2595051ff63dece40243ccda0f62045,1,0.01
0x385bfa6b50f99ab5c717c6d773ec204a115d9e90,1,0.01
0xc13e5cf6418edb17b1780e1e8324e65544e79b17,1,0.01
0xc2554fd4e06826460998f9cb7f10dc10e2450f22,1,0.01
0x2c7fae9302897f61bfd7178c4ca49e91e5aa513d,1,0.01
0xed92b62c1356e65fa112617c66c16a70b48d7d61,1,0.01
0x8a8b668665fb311f057bf800f8be122936dc5b02,1,0.01
0x307d81b1be8b263f6c468b6bc1fa57ebf808cc5c,1,0.01
0xe96a1b303a1eb8d04fb973eb2b291b8d591c8f72,1,0.01
0xc85bd3457327261ad0d721753a80b7c1d350e326,1,0.01
0xe98a8e5d89b71f1d937da5a716bb94781651f0c0,1,0.01
0xa6394b8029d83ed9568935c819c4980fa8c42906,1,0.01
0xa59ba4eebfbd28e5a61dea4b9bcf358320e8d53b,1,0.01
0xf980611b4c45a8b8db1bc308215927851df72130,1,0.01
0xb929c17b3dcd26ccf0574a62d4ce7d5ffec8859c,1,0.01
0x84e1056ed1b76fb03b43e924ef98833dba394b2b,1,0.01
0x572dfa4d355a27d63a9faebcb055ca6826430d5a,1,0.01
0x2d9f9a4d8250864b3d0b82f7682cf55aa9156834,1,0.01
0xbb22210321d4a56cd04139d0c4e8ef3b753a90a0,1,0.01
0x278a2400bc00e57fa2f7343c33c4fe288e554baf,1,0.01
0x6d01c9527dbef956253fc75cc9f7ea76a717319a,1,0.01
0xf9db0104a9bb72350941038d448d5721aca6981c,1,0.01
0xd061ba8353e2f32af01ac3e356282e81692019e0,1,0.01
0x4eca9e6bc598f5dcf7a48b30b8b974b49c07b0ce,1,0.01
0xbfbcf1251cf1c74dbbc5965c7ba66f1dcf7c615d,1,0.01
0x7e88c8d56ba851ab12aa839eb908698e491f24a5,1,0.01
0x1afb7ba8e4cf8ddf7f057484dd6a8695951f76f8,1,0.01
0xf93a679f3d8085c5d55a39a3c877ff5b0d0d79e7,1,0.01
0xd6ffd9f053186afd26b85cc1622587d3c322c289,1,0.01
0xc0b5dacc9de2287041ee74d8edf19ea7c93ec757,1,0.01
0xe25e6de06eb6de3f8740db49bdc11e99efd3aa94,1,0.01
0x6c91b7465e02083df035654c70b6bdaa66d0c893,1,0.01
0x4c509e5e15cf08e93cff1afb62f888b11e827e65,1,0.01
0xb500df22c29524fa588cf651c8e0b73e0733493b,1,0.01
0x9fd3378fc34a59183a12f2693c83755b535cbf83,1,0.01
0xedd15d52406074b18e6b38ad29a83ee84864babc,1,0.01
0xf1a67b8624172de458b1c39b4593c53fc9e2896e,1,0.01
0xbca5cad99c22be2264d5d3ab2c06d445545d4468,1,0.01
0x79e96fa806b9b688d366be81fa618da49c6c5685,1,0.01
0x253881faf54e54a81db36e8c07303c9a4d5ad8c5,1,0.01
0xc3a2a981b751940dc274f8afcda5cd6de0390e0d,1,0.01
0x1c389fbf82f1e95107a1ce618193f1b251a630f7,1,0.01
0x2cf2fade567c801981cadba5c5551c9c438828e8,1,0.01
0x1016925b0db684306bd5da35cbfb22d9f2b141f7,1,0.01
0xfeeebb9fdc5cbc32a305fe9320708bf167f7a7bf,1,0.01
0xe875a9c3ef436fbbd1fc6e9588b5968acedb09d9,1,0.01
0x9bdfa9cd5ba914ffb2b7d622629719177f7eb8f2,1,0.01
0x68756283effe9732128c0a48e7870903e8a249d7,1,0.01
0x0ef1a8d4d3b6959461d458db895f65911f0b78cc,1,0.01
0xfbf38b2b2aa4874370916e3a911eaa6992f712b6,1,0.01
0x362bd4f29d03d68bf5b1b6bc118739f0e7527f15,1,0.01
0xbc2b5b4e053880f879216b87d87803cefe6c3b1d,1,0.01
0xc6f76f5bb6de40dc9ced62e72965099d22ad68b0,1,0.01
0x0bb65b155321a17360f1ce48b72b1e78ced2b74a,1,0.01
0x65e408d28142b5adf17f4a26d0ede86c42c5ed2f,1,0.01
0xf14f0836f7d6ef65799d325cc787646f8ad2fa0d,1,0.01
0x5fe07462fd05391dc26340ef69ea9cbbd7b3b809,1,0.01
0x5a643d8515857fd572d5d7c834dbffff8c37462f,1,0.01
0xdfe9490848be63e97493b370fcd4d84ab3d49eac,1,0.01
0x5b43f7f5ece130bd981976adb6e2e73029cab84a,1,0.01
0xe816c2932724655782a81009cab64bc45446afb0,1,0.01
0x3054fcc5671b118052acb496257f8aa6da3f5cbd,1,0.01
0x5c2cce7db51f777249c4f47db77dbb9b5e4763a9,1,0.01
0xb6317d7801369ec86d41f98b4a8bf655ec226acb,1,0.01
0xe8d2750c1a1a59edcf3de3c707035ffb81add0ef,1,0.01
0xcf909e194d69b940905211270c5f69de88c160a1,1,0.01
0xd801a83871df1e147b2357cdc1bc31b77d6381a1,1,0.01
0x403c69f97949e9f84292e4a33cc1982e84c532c5,1,0.01
0xecf3952ff23acec43165ddda374331d815103af5,1,0.01
0x6797d4b41a2585ef9918108d502d836a106e0cbd,1,0.01
0x735c9a39ca9bbb8156b17308bfac4dbd209a2545,1,0.01
0x209d2a80cacede73d058ec5f68eb4396ab5555b4,1,0.01
0x24aa0b0cb84140ee3768d155dfdc057946b6c8e6,1,0.01
0x18b4b6ebcbc1fbf8c561cd4b6e9146cff25f3e30,1,0.01
0x656338896529fd5df115c1994bf6edfdafc4a775,1,0.01
0x726ed554b92842b32d346718aa8cb338fda8e14d,1,0.01
0x038a2c957a470373ea4ecf91493bcbf2b4a2ec93,1,0.01
0x87c500b544ad19e27568ac13a485e14fa076d465,1,0.01
0x68246953063b72b4f8b823186969b6fe4f7d07ae,1,0.01
0x3c2a65708f68b6c1d505cfd5cf30ae180979d68b,1,0.01
0xc8a5d06738f75c10f8f37729f9ace248616f31ab,1,0.01
0xdd91297f4af433a7b73e945613f029814ec1c3fe,1,0.01
0x3b37b8b5105ef47731d385409f120dc372294f0c,1,0.01
0xde25784c4bbc1d8b9a59f5263d6bec0e290b2bb2,1,0.01
0x918d4635aeddf9ba7abc2a5af67786f5cac070a2,1,0.01
0xb4959a23a4ed04304eab9a1c1ed565710fea4175,1,0.01
0x96d5b30ed6e897bf9ebe398ce86b2b4238b70c6f,1,0.01
0x5a3b4729fa9dc814a186f6b6502cfb017b9433e5,1,0.01
0x426aecf641faf88ae0d6736ed87550e9abec0d36,1,0.01
0x1d1c570d4c0e8781d3d6fb4fcadac12314bc35c0,1,0.01
0x05b5952da949f25368a5473d3d59b5ac73fad486,1,0.01
0x62289050ddf0f302cfde7fc215f068738d510c2c,1,0.01
0xe9910b6167a82bc558b128e6a6abffb22a9cbfcb,1,0.01
0x4dd2368660b0cb5c9bbacd9bfda47850d287c4ec,1,0.01
0x9591c6817ce17edcf58827ac3c22d2064120c389,1,0.01
0x46532dc4ced0936bc0ed3916a151db7bd4bf02a6,1,0.01
0xce979bcb4c09eee4e422369727ad05331210140d,1,0.01
0xb97f2e8f30e0ef3c9bbd0fc4b8dd52630878c9b9,1,0.01
0x84e5c8518c248de590d5302fd7c32d2ae6b0123c,1,0.01
0x39e34417811c3965636729659fdc7420f51b2e4f,1,0.01
0xaef58b3b6287c2470942e09782e4c499553dcfa0,1,0.01
0x7e97f2eaadc2ba4de3ca26535cb5a979c736535c,1,0.01
0x0239fa75cb86a3ec08877127ac9fe44fe91fb23b,1,0.01
0xf4d3f484e32356458c3c79b8d54e94d7ede51bfe,1,0.01
0x87f15f4ec68412d6a53d82c17f1ead20f150060e,1,0.01
0xc22f2ac4b34dda0e90aa57952ecb4590455d370c,1,0.01
0x67721078bb05d9d5f9d0cc2ae05a60090e029257,1,0.01
0x2c0d8f4fdf2f5f98c3194b4ea5f5c1d67bcc4185,1,0.01
0xcaf1e33c683b20d6592fc61b3fc9a3d90c7edb88,1,0.01
0xa43f5a36067c72eca0e03f20b8f4b783fdc5cb90,1,0.01
0xc87c61a73a57a60a07bf47251637090f368d4e1b,1,0.01
0x8e1fd9d5eac794555594b9b9f700bc37da6aeab1,1,0.01
0xbc1fbad0590032a7bdd707c9a3b7fb88ef2f9db7,1,0.01
0xf321a1c0a4797fd149b5dfb4de788d9c7e7617ce,1,0.01
0x7bfc02c0ca257cb11f005645611fe8a87742127c,1,0.01
0xcd90e288576a1d2132aa1944bb3c65e4b29a0c49,1,0.01
0xb27226ce5f123f91514ae3955e5cfeb7b9754981,1,0.01
0x406cbfc2d391bed42078138165465128b4e0cb06,1,0.01
0x136db9bc21e5df3468a4cb323b46ee8d14d8baa2,1,0.01
0xcd29c718c8961855172d3d8c766f6b2acce046e5,1,0.01
0xafc50c47ac32f920e25b4fd4b1d52700c3e9fea2,1,0.01
0xbdc4c40d00cab37468f74f22574da95f24f19359,1,0.01
0x0fd8fb953c78ca5729392f66495edd6d1b399c86,1,0.01
0xf1edbbef8ad19cd9b3b057bda8496dfc0eb127d7,1,0.01
0x3955c2fdb2461198a1005aa0323568a7d75a07e9,1,0.01
0xacc5ea9d1f4fc3eb98ddaf87f7a572b3edc2bdf0,1,0.01
0xcec0b03bebee1023e022579b5ba88fb7c0d003cc,1,0.01
0x7c56131b44acb21cb79dcf8f2c5847952b6fca14,1,0.01
0xa7adc3e3208cfc4c66ab33a00ccdd4fe074e87fc,1,0.01
0x56b19e2cdf8109e0b362057bbb26054a18cb9f3f,1,0.01
0x89429116afaecdbb457d1ebeed6d0c4a705a124e,1,0.01
0x3b228235aa52dd0b691777a61c5fd5a65649a75a,1,0.01
0x535813931f341d0430dd9badb96873a7db56376a,1,0.01
0x3c0d9a92f0104b7a7da66851537c818f84c796a1,1,0.01
0x9fadef2323461963a833cec4507bea002f86e417,1,0.01
0xf2ba3607932c3fb329cd249fa01ff030bdbf3efe,1,0.01
0x0f3fc80aa56f1776f2712a9d0c3737a3de625a02,1,0.01
0xa1a506bb6442d763362291076911edbae1222cf1,1,0.01
0x8de61aeacd24d2865a4fb471b8e746b02ef4e346,1,0.01
0xbbe2a265863b6eeddc891deacf947ac555c36985,1,0.01
0x2cd16999fbc619c627edb6b2f1c82fe735247ab0,1,0.01
0x2aeec5a561ad26616867074178811a7022bd0937,1,0.01
0x2526adf07bba3828531385358571ad3a7a434ba2,1,0.01
0xf73c935815908ad9a056fc50269f95d8ba032e9d,1,0.01
0xd6ad10f5bf058d6d35d2a96b11ea1c4e13168911,1,0.01
0xba2a6a1fa4f55a405b1adc88f206ed49a56726af,1,0.01
0x6bb65a4e844e4f1efcd80462b7bb53d903a0b338,1,0.01
0xcf50faa12004cbfa184a5d35a7c79426980b65e8,1,0.01
0x0659213124b2e572575b827e252701b7615872af,1,0.01
0x1c6058adcb5ae21b43cfeb6fd99db3442e13b9c5,1,0.01
0x64e8cce4a93249c0baef5e6116b798795d063b9e,1,0.01
0xf5e4928038a53445d8b63b35c6cead3379fa2cc7,1,0.01
0x60de1a65970964661d401de09f495a5f7464b427,1,0.01
0x5524a44dd236107209276466cb627f5fe7773cb1,1,0.01
0x395e9113023e472aeece506dbdae5d7d39eed353,1,0.01
0xbe1364420401f567a95aa85c90b26dffed92942b,1,0.01
0x429feffcca0f40c66efb83786fd5c122ace7700a,1,0.01
0x0692ee6b5c88870da8105afeaa834a20091a29ff,1,0.01
0x6ff9400c074c97076afefb96d3a4d60f753fc9c8,1,0.01
0xbd0e8f56c6e8ff82d3658ad923dd9cc2c55d199e,1,0.01
0x3c19f35f7ca27525d30407a3950d0806c91d2c78,1,0.01
0x866bf18cb2c4152c358ebd6b03cae9269b77179b,1,0.01
0x6e81a1edd19b781513cefab4c2abbcdd5178f982,1,0.01
0x719f7fefcb8e97b1024855bcd79dd528abea5117,1,0.01
0x24f34abd99e3c21a8712de5e815df80a89369454,1,0.01
0xa911e9af1747ced514b0596d85504a0501a5fd88,1,0.01
0x0d6b9137c460b36a4cf2b467bbf68a74413785a0,1,0.01
0x25cc5677c82453ea26642f7a3f733c6006c31011,1,0.01
0xe916d35388887448aa81cb747121dcc62c995229,1,0.01
0xa134410365c51cc74b758dd73a01c6f6cbe7f7a7,1,0.01
0x0c0eb82487783fd143790fcc3ac3be6d3050b76a,1,0.01
0x763d7a7cf5079497477d78de4b391f0a0a5af646,1,0.01
0xdc1012481f69db259a18756f4157b9dc85a9bf9f,1,0.01
0x42ff07a0ddc895b65bce052f0d5ebac7f9101fbc,1,0.01
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,1,0.01
0x99dd7cc4dcf43edf93458091196259b601d8dc51,1,0.01
0x184842b59aa5fd60c5f2a3b5a288a9c1b71bf114,1,0.01
0x5430b30033c4c21dee8f78c1cb76d9ba89da8214,1,0.01
0x394402349667682c510250e2df416105b5d6bc55,1,0.01
0x54effff15eec7acba7e7f4383d9a9d7afa7e11ee,1,0.01
0x154ed1518027a26536905a2c4551956d6203bbf3,1,0.01
0xeb4b407df8cf53861507c8302bb40b3e977f0b77,1,0.01
0xffff46e05a09314daae9176fc32dba0f4172dcdb,1,0.01
0x9500e994a5c5677d5efc1f6bd3bc0e4d8d871f60,1,0.01
0x7f0500722ce38894136f78da41fbd3bdfd1ea3c8,1,0.01
0xa54e778d469b49148c13ab105081bf9176184f45,1,0.01
0xd49fd09a590ccb959c025672304947736bb9bb00,1,0.01
0xc530064c907704520e6e2c8f57be69bd14f3f1c3,1,0.01
0xb91ca2fed0b0fb255e24e94e1d6cc2fc193fe850,1,0.01
0xe99182a3cc189d025ce23f8c7d0807dc97c07561,1,0.01
0x25fedfe87d8721bef64591a1a3df3b813e19b769,1,0.01
0x7fcad54fddf8a453f31249ec5955544fadcc0175,1,0.01
0x59c622a11d98251486cd5b570c6e78c4ae782701,1,0.01
0x70cd501e85e9080d42f2bba7dcc9e22f467a276c,1,0.01
0x68906c36860458f4c46924fba7c3f385f03cb9f3,1,0.01
0x78e37187998bf8886e13c50252815f2571e4fc6e,1,0.01
0x40d584e1ea1175f57fa77ff5d349aa1e1c42fc9a,1,0.01
0x6da231020afb056ed4367f82b7d65556aa7eb02e,1,0.01
0x4bcbd6f25d89f679313c70e1ba120be98ad24e28,1,0.01
0xfc2c5b6092a0f2d75ad386bcef08d58ca7e2ecba,1,0.01
0xa78ce1abad10f312a30faadc91f3a5e072a4424d,1,0.01
0xaf40c99c070672b8caea597c11186ffa8015537e,1,0.01
0x6a6f7e5a6249dbbd7530bff7ff0f6369fd491afd,1,0.01
0xc83d08ef94bfa2ac2339368401b18c4e14054792,1,0.01
0xbbc5fcc3455cc55a8e77d1849bf148229330b90f,1,0.01
0xfa806cebacbc70264e37c0deaa774a39dd53f5b1,1,0.01
0x89a27fde1243d15c2809f5ab3d1f0aa4175bb0d1,1,0.01
0x968faf33f2aecf934625d41ca6ad4611b6d9ce7c,1,0.01
0xb251fdc5b40b525c5e9ede88220dd388e7e8e976,1,0.01
0xcfc69e1e9c3430612b609081b98aadbc46714b70,1,0.01
0xfd6016181d5f4830d820fcf5da43017e6e97ccee,1,0.01
0x41fabe99050035661134d87d8e077d6ccc90d231,1,0.01
0x129e81dad8cfaeecee130309b39b5f22215062ed,1,0.01
0xd2150bdad2e4f2281192efc368d4806b7b9f602c,1,0.01
0xbb375a0605de603417b420564673fe3e47e3efad,1,0.01
0x3db7ff6a3163575e2736e101d63e4cf6bba1b158,1,0.01
0xf49640ec5508f4d9f7b1f50ab928a6276c1b7bf7,1,0.01
0xd1fe965e1daf09b3a8eeaacbf9fc97b9a8c2f4d0,1,0.01
0x7c676ca0160b44377e1bebfed46477ac96ebddc0,1,0.01
0x50d60536e7a5362cfd3ebf3719461cfe53262c32,1,0.01
0x34b12721d04690d94ac99b1dae7f4ff30792c3a6,1,0.01
0x3511f837687ff7272a39a231cac1452ad71141fa,1,0.01
0x6c5819b2ec70c442cbb38d442a48e433f1c6c0d3,1,0.01
0x53cf29336a0c4c3a2cb4d36f44a1a01da2c1080a,1,0.01
0x6895eea4c964ca57103dbdab0b19868f84197cce,1,0.01
0x05b90dc9d2ecc9a1861ff734d742686a7a31157f,1,0.01
0xf3de8d908d030e572282b27d0f967391c18d7ae9,1,0.01
0x79441586c6c860a62492467b9d44d2649651633f,1,0.01
0x370bba8d4454e948f8c0897e23741f4bfeb43b41,1,0.01
0x0205b8d72e38c74576449e95905686e77352b5e0,1,0.01
0x39d6b95b7651c635ec9380340a808ab5b4ccca45,1,0.01
0xa26177f354e2b6cb2be2a3e89a35ce2374ea18dd,1,0.01
0xe724cf028e8487b707f1bca4fa3c5d389ecea398,1,0.01
0x73cf2c9f9009cf83260ce64554fdf7319062d91c,1,0.01
0x2c3adba082c649109ff0707fd8f43882dd74aaed,1,0.01
0xa706bbcc244d91a56ba9368c033cec1e75688af4,1,0.01
0xe63561300942e80c886ad06e312b19c8187d8978,1,0.01
0x2e83794ea9eabe082f15754f95f64b9025186123,1,0.01
0xda1fcd674522bb2565922358f90b76442afd8140,1,0.01
0x7ab066bcd945264e1b1c8d451cb3517c973e676c,1,0.01
0x3454f1850738a1f67660ce84203bc24bf10a1f45,1,0.01
0x4067e391ebceee932049e238beb40b6009866913,1,0.01
0xb6074c1ff466ba407a2f673bf64c830c9e1e2a58,1,0.01
0x0a8560c17b0840aee6548646248fe97df021700e,1,0.01
0xa31d1fc9c6140304a15f79d34332c37ee06f62d7,1,0.01
0x333345727be2ec482baf99a25cb1765cb7b78de6,1,0.01
0x8a06a0b62030b4fa1001f54f420ee3738cadfc2e,1,0.01
0x56a458de64ad7d9d4e7d9ab17267018f25bbb9c9,1,0.01
0xd4d16949a90d50ea1b3f670426fe11e9da956143,1,0.01
0x0e00eedef6f01c1a7888eb4403f6c7ba32812d97,1,0.01
0x778143dc9834977426659426deb620f7bb471b3a,1,0.01
0x939c226c6701b5986293d174b4d20310956b5291,1,0.01
0x1034b2f12316a85b5f66b086f60303aa62c3d14a,1,0.01
0x874847502a51ed0b864c5df296782cc0f787db58,1,0.01
0xd0367f7f462ea8e5834ecf9ec6e8f3ab3a410ad8,1,0.01
0xa2f954d4db72a276c5da72331fbbc7047fc57047,1,0.01
0x68b507f63fbd4b036479cd321bb573e6e19a40e9,1,0.01
0xf7180088fa2f581f5e6a04d20ac66d70823b03d2,1,0.01
0xdb851d1c7bd4370089bf04641e628cab2a538586,1,0.01
0x738ef88d47e71591a5f8656f61d2c45e09bdedc7,1,0.01
0x9b0726e95e72eb6f305b472828b88d2d2bdd41c7,1,0.01
0x830b879fe3ffae288f4c5a82432c641eb825be80,1,0.01
0x2209be121f3c3985cfe40e479f2f52d71ddf96ac,1,0.01
0xf393fb8c4bbf7e37f583d0593ad1d1b2443e205c,1,0.01
0xac5d64492e2b0ca704d05373d1b3cdfb3dc643a0,1,0.01
0x65c5544ff7bc5e7ae2b7fd6d567791c3c3482825,1,0.01
0xcbd2928425a526bad045455d398b359bc18988f1,1,0.01
0xd908ed1e43f55ae41260d6743c619776171572bb,1,0.01
0xcbb282e5e9815dbad659131f13729ef54fcba509,1,0.01
0x91968e4bde01e1dd5d595ae4d5caf306797b6d87,1,0.01
0x8585105637690bcaa04dfcfe43400a84817f9ced,1,0.01
0xb13737de7f1e8eacefc28deb8b393dec6fed0dcd,1,0.01
0x9441f74f373ad133b0c346a548bc3e43c7db9961,1,0.01
0x890f739b54791b7c280a19edea1207cea2b8dcee,1,0.01
0x12c5118d468c20a117e8ef7e229a9c7b56e1df46,1,0.01
0x322bb57125590c187be1c500565d1a9881944930,1,0.01
0x079dfbb3f46ba6f33935cb509a421d234b4d5b21,1,0.01
0x7202a94a53e4dc11079cea84883be270557a497d,1,0.01
0x742b5f5fd0c3d32ca23d0bce4095ca652723a549,1,0.01
0xa6d333fffebc0d6a88fd076edb41099489901fc7,1,0.01
0xf40e67f88a02299b5e3f1f62e347455298758537,1,0.01
0x4b3d70f17918859078f57f3b3b0c11543c5276ad,1,0.01
0x25fde884481597170e21ceba0e2046590ca6b312,1,0.01
0xb9ccfc18b941a2cc51a956aa6c83360eb9d58de7,1,0.01
0xf187af150c87ab964709428f673e6c2a055ce226,1,0.01
0x574ba764de3ff3304e33b60ac10e5fc02bef62f5,1,0.01
0x369cbf243b7ab39543ac80ad8292002c7900f3b1,1,0.01
0x5e1a81efa8734a74a20e650074b1e5a7fddbccb6,1,0.01
0x2efe51893ea74043a4feae2900c1b8f2fce39b11,1,0.01
0xbda8cf898774f172fd9472b3a46ca285d4510f86,1,0.01
0x641e852935c5314c469a72002fc5a332baf5f576,1,0.01
0xaee1bb63aba8159bfde1cb532c7e62f211de218d,1,0.01
0xafb4f4a64d21b6f7ad1543cac806e906e49551db,1,0.01
0x92ef45cd7b12329c0fa6ba2a7751cfe38ecbe322,1,0.01
0x6a0b0e5687325a347a4957eb7bf540815767d6d3,1,0.01
0x954201f510ce07bbd41c5985558ff8d625b2823e,1,0.01
0x496565f2162f9f8844cfe8d7c32a25c85bd4ee61,1,0.01
0x74ae8408a5f26dc4e57cb13ae45a9ae51f590583,1,0.01
0x3c02cebb49f6e8f1fc96158099ffa064bbfee38b,1,0.01
0x19221de454ca78e846f0aee7273f20c02b9065c4,1,0.01
0xef9ac51b15a6cb281de4cec60c75856f6a9cd07e,1,0.01
0x47720a36102fd7afcf28b7058ee3dd02d04fa330,1,0.01
0xe560b06b88abb3a2b9e5c567e218340adb146a5c,1,0.01
0x60156d6febbe8bce46c95fb7160a187dc000a03c,1,0.01
0xfd09ec83a1103addb4d51e8e900759ed8acc8eff,1,0.01
0x77c2332ffbab6a8cd0d734f46987ed1823b01c74,1,0.01
0x23b922a832b63831fbf04c7a1941943b88b3d0d6,1,0.01
0xa3c7e8c94ef04d399c104c5b8e80005ea34650a2,1,0.01
0xda9f28a1b0ce18b011a404f3372d98c3e3143569,1,0.01
0x986b3b04523c0fd690b2fcf7cd114fc2b7d9e740,1,0.01
0xd7cbdd64deda16c82ecc980a21ca81ab71a35a17,1,0.01
0x7b1f9c9522ae619077c3adc1a11ded14795b82d5,1,0.01
0x3593e10119e9381e8e57071d443295117f92fd9b,1,0.01
0x479f0e1722d8593086358f782bedf51fb9465020,1,0.01
0x41df100e4c99a2998cf9421f06323a0b0b7335c1,1,0.01
0x426e82225bc9cfe2ff5c8cefa389a67f660cf3d5,1,0.01
0x64fa89ca20c5f2a58bd583922ed499ffc9246079,1,0.01
0x0787e454a81ed6f6fc671c30fa04587e0d4fdd24,1,0.01
0x7a0651fc84747b14611b428ed8cbf7eaec52c80e,1,0.01
0xcb7cdc60b72ae0cdca0ab5e046aa6fff1e9ef7f0,1,0.01
0x96693870aaf7608d5d41ae41d839becf781e22b0,1,0.01
0xf842049865c1cd4193214ed8e9a561e38e7bbfc3,1,0.01
0x4b7ab6bbf35e22cab4bcea0bc5a9210a0c2ae209,1,0.01
0xa673ef9c03f5ccc3e1c84a92c25b38552ba1589a,1,0.01
0x1fd2f34b8113d7619fca5e501dc4378d615f5944,1,0.01
0x96c65508f3eead6340959967741173ba6c223927,1,0.01
0x78509c3dad9243aa9435e08ccffd9bea04a11d90,1,0.01
0x489cfc1a8d772fecbc17ebb5e7114cbe77ccfd29,1,0.01
0x611cfde2b23bb7a55295fa5918e1534e915f68c0,1,0.01
0x8906ddc3c67955ccb1ef6ebea4db1d9b9920ec26,1,0.01
0x3f5dbbc78d56481d0c08f911d4ff33990fcd9cd6,1,0.01
0xe9b48ea19b594668940b7da0c7dad44a40121fef,1,0.01
0x920ba68a78aa41c1cb6088145c7479c2ac30287d,1,0.01
0xb862cfdbf41d56bf440fecbe0642c2fde011f67c,1,0.01
0x0f53529c2c155388304763a15931367d604fc8f4,1,0.01
0x0a1948e12ae125003ed8c4e4fbc01ee20e6249de,1,0.01
0xb8e124fed074915c7460cb0cb12ff2113015cbbc,1,0.01
0x97abbe04196732fa2b3340e3098f627b986c7086,1,0.01
0x376a6efe8e98f3ae2af230b3d45b8cc5e962bc27,1,0.01
0x7359512aaf83f68e601392e8a3da1ac7ebdbcf4e,1,0.01
